business_id,name,address,postal_code,stars,review_count,categories,WorkingHours.Monday,WorkingHours.Tuesday,WorkingHours.Wednesday,WorkingHours.Thursday,WorkingHours.Friday,WorkingHours.Saturday,WorkingHours.Sunday
9w6o_eyKCSNKgMtAuv6KWg,One Shot Coffee,217 W George St,19123,4.0,498,"Restaurants, Patisserie/Cake Shop, Cafes, Breakfast & Brunch, Coffee & Tea, Food, American (Traditional)",7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,8:0-15:0,8:0-15:0
Zjg5nixJ-sTr9B6tsDzClw,Mr Martino's Trattoria,1646 E Passyunk Ave,19148,4.0,153,"Italian, Restaurants",closed,closed,closed,closed,17:30-23:0,17:30-23:0,16:0-21:0
AmbhpZW_Xc_9ngKgDqpbYw,Engimono Sushi,1811 Fairmount Ave,19130,4.0,134,"Sushi Bars, Restaurants, Japanese",12:0-21:30,closed,12:0-21:30,12:0-21:30,12:0-22:30,12:0-22:30,12:0-21:30
X6_5_b4gVKo83VPn0FyONw,Vivi Bubble Tea,145 N 10th St,19107,4.0,259,"Food, Bubble Tea",10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0
yHsG1SuEtB_pTZ9TjvOxrg,Boutros Greek & Middle Eastern Food,224 S Broad St,19102,3.0,20,"Restaurants, Middle Eastern",11:0-18:0,11:0-18:0,11:0-18:0,11:0-18:0,11:0-18:0,11:0-17:0,closed
m1fxjwh0aMbeL_A7XiOcAg,Tommy's Pizza,465 E Girard Ave,19125,3.0,21,"Restaurants, Pizza, American (New)",,,,,,,
rVGxva6cx2eID4ghDLVHJg,1225Raw Sushi and Sake Lounge,1225 Sansom St,19107,3.5,545,"Japanese, Restaurants, Korean, Sushi Bars",0:0-0:0,16:0-22:0,16:0-22:0,16:0-22:0,13:0-23:0,13:0-23:0,16:0-22:0
Ue4AxfCmx6RgFxsr2AqjJA,Tribe Cafe,2310 N Broad St,19132,3.0,21,"Middle Eastern, Food, Restaurants, Falafel, Coffee & Tea, Nightlife, American (Traditional), Bars, Desserts, Hookah Bars, Halal, Mediterranean",6:0-21:0,6:0-21:0,6:0-21:0,6:0-21:0,6:0-23:30,7:0-23:30,8:0-21:0
XTNu6IrYn_xn05wuqjrxiA,Jimmy John's,221 S 11th St,19107,3.0,75,"Delis, Fast Food, Sandwiches, Restaurants",11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0
xhAzk9qYpHR-nu_0sZIcWg,The Halal Guys,1016 Race St,19107,3.5,198,"Restaurants, Halal, Middle Eastern",17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-0:0,0:0-2:0,12:0-22:0
MuQ-irulfi6V8N9Ka6XBHQ,Rib Rack,2100 Tyson Ave,19149,4.0,133,"Salad, Restaurants, Barbeque, Burgers, Chicken Wings",15:30-21:0,15:30-21:0,15:30-21:0,15:30-21:0,15:30-21:0,15:30-21:0,15:30-21:0
zCmdpK9TYREr3sO1QO6BCw,Philly Brew Tours by City Brew Tours,1277 Filbert St,19107,5.0,68,"Event Planning & Services, Tours, Beer Tours, Breweries, Team Building Activities, Food Tours, Food, Hotels & Travel",0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
momyNsSDMDk6fR8W-JgqFw,Michael's Chinese Kitchen,1601 Wharton St,19146,4.0,28,"Restaurants, Chinese, Sushi Bars",,,,,,,
hMOo98ZQhKM8XvxshvmtNA,Wokworks,S 15th St & Market St,19102,4.0,29,"Caterers, Food Trucks, Asian Fusion, Restaurants, Event Planning & Services, Fast Food, Food",11:0-18:0,11:0-18:0,11:0-18:0,11:0-18:0,11:0-18:0,closed,closed
wRlOL_SMq_LT2lnTpxvPzQ,Thai Singha House,3906B Chestnut St,19104,3.5,120,"Thai, Restaurants",17:0-21:30,17:0-21:30,17:0-21:30,17:0-21:30,17:0-22:30,17:0-22:30,17:0-21:30
SURg4L-_Wp7LQkPk17ZgoA,Winthorpe & Valentine Bar & Grill,99 S 17th St,19103,3.0,52,"American (New), Breakfast & Brunch, Restaurants, Steakhouses",6:30-22:0,6:30-22:0,6:30-22:0,6:30-22:0,7:0-23:0,7:0-23:0,7:0-22:0
CczaLGn5dIbkiZ66tlz5-Q,Crafty Soul,4617 Lancaster Ave,19131,3.5,31,"Soul Food, Restaurants",closed,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,12:0-20:0
JDIhiL7qjOoXdysO7xxvmg,Key Food Pizza,2329 E York St,19125,3.0,63,"Pizza, Restaurants",11:0-23:0,11:0-23:0,11:0-0:0,11:0-0:0,11:0-1:0,11:0-1:0,12:0-23:0
fBOoOWHRWPXIrMvVVkZqMg,Cake,8501 Germantown Ave,19118,4.0,250,"Bakeries, Food, American (New), Restaurants, Cupcakes",closed,9:0-15:0,9:0-15:0,9:0-15:0,9:0-15:0,9:0-15:0,10:0-14:30
jTbOziVO4fGAPCUII5OgYg,The Cedars House,200 Northwestern Ave,19118,4.0,25,"Social Clubs, Venues & Event Spaces, Active Life, Event Planning & Services, Arts & Entertainment, Cafes, Restaurants, Food, Juice Bars & Smoothies",closed,closed,9:0-15:0,10:0-15:0,10:0-15:0,10:0-15:0,10:0-15:0
GR7eQKhHRbVWpzRsCAMfEA,Spring Garden Pizza & Restaurant,1139 Spring Garden St,19123,4.5,36,"Breakfast & Brunch, Pizza, Restaurants",7:30-20:0,7:30-20:0,7:30-20:0,7:30-20:0,7:30-20:0,7:30-17:0,closed
FUMp1kmo3ix5BstG-OW-8Q,Blind Barber,1325 Sansom St,19107,4.0,23,"Beauty & Spas, Nightlife, Bars, American (Traditional), Shopping, Cosmetics & Beauty Supply, Hair Salons, Barbers, Restaurants",11:0-20:0,11:0-0:0,11:0-0:0,11:0-1:0,11:0-2:0,11:0-2:0,11:0-20:0
1F_lKVOdC8UN-5UOQ-FSGA,Luxor Cafe & Hookah Lounge,132 S 45th St,19104,4.5,29,"Food, Hookah Bars, Shopping, Coffee & Tea, Nightlife, Head Shops, Lounges, Bars",16:0-0:0,16:0-0:0,16:0-0:0,16:0-0:0,16:0-0:0,16:0-0:0,16:0-0:0
y3LlrItb8nrzMYYiqQee3g,Ashburner Inn,8400 Torresdale Ave,19136,4.0,79,"American (New), Caterers, Restaurants, Pizza, Event Planning & Services",11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0
qcn10016DUkbgCbQi9L1WA,Bassetts Ice Cream,45 N 12th St,19107,4.0,472,"Ice Cream & Frozen Yogurt, Food, Desserts",9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-17:0,8:0-18:0,9:0-16:0
elSnD7Vuxnlg5_9gTqBqmA,Barra Rossa Ristorante,929 Walnut St,19107,3.5,366,"Restaurants, Pizza, Italian, Gluten-Free",0:0-0:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-23:0,12:0-23:0,11:0-21:0
RXwaoArqhi_-JnZh5MH_ow,Wawa,1707 Arch St,19103,3.0,49,"Restaurants, Sandwiches, Coffee & Tea, Convenience Stores, Food",0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
0SWqECZ39P2MlmeXbKnUjg,Asia On the Parkway,1700 Benjamin Franklin Pkwy,19103,3.0,141,"Singaporean, Restaurants, Asian Fusion, Thai",11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-22:0
kuUgMFCIQAGFZX4rk4jj0Q,Bud & Marilyn’s,8000 Essington Ave,19153,3.0,46,"Breakfast & Brunch, American (Traditional), Restaurants",5:0-19:0,5:0-19:0,5:0-19:0,5:0-19:0,5:0-19:0,5:0-19:0,5:0-19:0
t2KQa1plnfMoA_LOgBrUGA,Loco Pez,700 S 20th St,19146,4.0,69,"Bars, Mexican, Restaurants, Nightlife",,,,,,,
SaqqOt5a9-Vh4dkmWL3YTA,Market Day Canelé,,19102,4.5,24,"Bakeries, Farmers Market, Food",closed,closed,closed,closed,closed,closed,10:0-14:30
IEcLzwD9o5hj3N5aKzD-ZQ,Weavers Way Co-op,8424 Germantown Ave,19118,4.0,50,"Grocery, CSA, Farmers Market, Food",0:0-0:0,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0
y04yvFFUW3KdwBOJTn6BGA,McGlinchey's Bar & Grill,259 S 15th St,19102,3.5,192,"Bars, Nightlife, Dive Bars, Restaurants",10:30-2:0,10:30-2:0,10:30-2:0,10:30-2:0,10:30-2:0,10:30-2:0,12:0-2:0
dvLSJwmlPAZioS3R5B3Wtw,Rosarios Pizzeria,1501 Wharton St,19146,4.0,211,"Burgers, Mexican, Restaurants, Pizza",11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-1:0,11:0-1:0,12:0-0:0
TyML9sqJmsHO0Mh3S1_f7A,Klein's Supermarket,2401 Pennsylvania Ave,19130,3.5,40,"Specialty Food, Food, Meat Shops, Grocery",8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,8:0-18:0,9:0-13:0
PZ9gjIi-x6B9_DbSiFT65Q,Keshas Kitchen,1621 Orthodox St,19124,3.0,27,"Breakfast & Brunch, Seafood, Restaurants, Soul Food",7:0-23:0,7:0-23:0,7:0-23:0,7:0-23:0,7:0-2:0,7:0-2:0,7:0-23:0
bQeplLMJK6dT1CcH0vdWnA,4 Every Occasion Cakes & Cupcakes,1821 Cottman Ave,19111,3.5,23,"Bakeries, Custom Cakes, Food, Cupcakes",closed,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-17:0,closed
6FJOC5YTJOBeF6fSedqOOA,Franco's Pizza,2573 Tulip St,19125,4.0,141,"Restaurants, Pizza",11:0-22:30,11:0-22:30,11:0-22:30,11:0-22:30,11:0-23:30,11:0-23:30,12:0-22:0
uF2HWZ3tTq91ZYdpwTWEzw,Evo Brickoven Pizza,277 W Mt Pleasant Ave,19119,4.0,172,"Pasta Shops, Food, Specialty Food, Restaurants, Sandwiches, Pizza, Salad, Italian",0:0-0:0,11:0-20:45,11:0-20:45,11:0-20:45,11:0-22:45,11:0-22:15,11:0-20:30
YO9Ycz_chfmoW4WI9Ou0ag,Drinker's Pub,1903 Chestnut St,19103,3.5,297,"Gastropubs, Restaurants, Nightlife, Bars, Pubs",16:0-2:0,16:0-2:0,16:0-2:0,12:0-2:0,12:0-2:0,12:0-2:0,12:0-2:0
dppcN3xQKkMviTR7fkNwyw,Apollo's Pizza,3542 Conrad St,19129,4.0,45,"Restaurants, Pizza",10:30-21:30,10:30-21:30,10:30-21:30,10:30-21:30,10:30-21:30,10:30-21:30,closed
y53bddkzfz_aWu7enviTQw,The Fresh Grocer of Grays Ferry,3021 Grays Ferry Ave,19146,3.0,30,"Grocery, Food",6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0
htkrEPPQg6iH2QoBDjrEJw,Fresh Donuts,3914 Lancaster Ave,19104,5.0,22,"Donuts, Breakfast & Brunch, Restaurants, Coffee & Tea, Food",6:0-17:0,6:0-17:0,6:0-17:0,6:0-17:0,6:0-17:0,6:0-17:0,7:0-16:0
TQeMOhco0FL9zHrmJHiPAg,Jersey Mike's Subs,2955 Market St,19104,4.0,53,"Restaurants, Sandwiches, Delis, Fast Food",0:0-0:0,10:0-18:0,6:0-20:0,6:0-20:0,6:0-20:0,7:0-20:0,7:0-20:0
9MhQSnj4ve_JMIK6TALXlw,Insomnia Cookies - CookieLab,833 Wharton St,19147,3.0,31,"Bakeries, Desserts, Food, Food Delivery Services",0:0-0:0,11:0-1:0,11:0-1:0,11:0-3:0,11:0-18:0,11:0-3:0,12:0-1:0
iegiacdW0vbAuKjb7FYFfg,Chipotle Mexican Grill,"1200 Walnut St, Ste B",19107,3.0,127,"Fast Food, Restaurants, Mexican",0:0-0:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0
LaTe2iIyih62D1kCQ0hflA,La Chinesca,1036 Spring Garden St,19123,4.0,51,"Nightlife, Bars, Chinese, New Mexican Cuisine, Restaurants",17:0-0:0,17:0-0:0,17:0-0:0,17:0-0:0,17:0-0:0,17:0-0:0,17:0-0:0
k2YJkdLg25xlYjshpeEtkQ,Volo Coffeehouse,4360 Main St,19127,4.5,251,"Sandwiches, Coffee & Tea, Restaurants, Food",7:0-17:0,7:0-17:0,7:0-17:0,7:0-17:0,7:0-17:0,7:30-17:0,7:30-17:0
Oz7c0QA1C18Cb6tTdoehwQ,Gabi,339 N Broad St,19102,4.5,110,"Cafes, Restaurants, French",16:0-21:0,16:0-21:0,16:0-21:0,16:0-21:0,16:0-21:0,16:0-21:0,11:0-19:0
jK14ZI9sfjOsWcPrCOQBcQ,Rocco's Italian Sausage,1601 S Columbus Blvd,19148,4.5,89,"Sandwiches, Breakfast & Brunch, Restaurants, Cheesesteaks, Italian",7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,9:0-18:0
Ipx423BSHRNBXuMwUHBxqw,Brexel Cafe,305 N 33rd St,19104,3.0,32,"Halal, Hookah Bars, Restaurants, Food Delivery Services, Food, Mediterranean, Middle Eastern, Nightlife, Tex-Mex, Lounges, Bars, Falafel",14:0-2:0,14:0-2:0,14:0-2:0,14:0-2:0,14:0-2:0,14:0-2:0,19:30-2:0
ARWccWepHrbNKUMI7M0UZA,Banh Mi Cali,900 Arch St,19107,4.5,95,"Restaurants, Local Flavor, Food, Vietnamese",,,,,,,
TuVXt0MykhC23GTWX-32ug,Fresh Fruit Salad Cart,37TH And Spruce St,19104,4.5,41,"Restaurants, Food Stands, Food, Farmers Market",,,,,,,
UQLWfOGTF-7T2EQlUT92Zg,Lost Bread Co.,1313 N Howard St,19122,4.5,39,"Coffee & Tea, Food, Bakeries, Restaurants, Breakfast & Brunch",closed,closed,closed,closed,closed,10:0-15:0,10:0-15:0
gwxNttwUgmOn3vsHYe0pDQ,OCF Coffee House,2100 Fairmount Ave,19130,4.0,390,"Restaurants, Coffee & Tea, Gluten-Free, Food, Bagels",7:0-17:0,7:0-17:0,7:0-17:0,7:0-17:0,7:0-17:0,7:30-18:0,7:30-20:0
Og1HekJMHKqsvtWaUp9V8g,Flying Monkey Bakery,12th St & Arch St,19176,3.5,378,"Food, Restaurants, Desserts, Local Flavor",0:0-0:0,closed,closed,8:0-18:0,8:0-18:0,8:0-18:0,9:0-16:0
_xSCB2TZ-s6yTeafRnzK1w,Savas,3505 Lancaster Ave,19104,3.0,228,"Food, Beer, Wine & Spirits, Pizza, Nightlife, American (Traditional), Bars, Italian, Restaurants",10:0-2:0,10:0-2:0,10:0-2:0,10:0-2:0,10:0-2:0,10:0-2:0,10:0-2:0
_PvljXZHQlUmL8SuOXF8ug,New Deck Tavern,3408 Sansom St,19104,3.5,419,"Irish, Gastropubs, Pubs, American (Traditional), Nightlife, Bars, Restaurants",0:0-0:0,11:0-23:0,11:0-23:0,11:0-1:0,11:0-1:0,11:0-1:0,12:0-23:0
Vnagnur1os0ZduOpvDH27A,Villa Di Roma,936 S 9th St,19147,4.0,421,"Restaurants, Italian",closed,closed,12:0-21:0,12:0-21:0,12:0-22:0,12:0-22:0,12:0-21:0
gczLFZVmpfsBB3uUHEbWiA,HipCityVeg,121 S Broad St,19107,4.5,157,"Vegan, Breakfast & Brunch, Vegetarian, Restaurants, Fast Food",0:0-0:0,9:0-20:0,9:0-20:0,9:0-20:0,12:0-18:0,10:0-20:0,12:0-18:0
n5Fdf9RzooS7obq0NecOWw,Four Seasons Juice Bar,51 N 12th St,19107,4.5,115,"Food, Juice Bars & Smoothies",8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,9:0-17:0
ExRxjqOGmkWjArvM_qBORw,The Wayward,1170 Ludlow St,19107,4.0,92,"American (New), Restaurants, Brasseries, French",17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0
rrOKLSaAF5lMcAnDNbYs3w,Market Bakery,Reading Terminal Market,19107,4.0,38,"Bakeries, Bagels, Food, Breakfast & Brunch, Sandwiches, Restaurants",0:0-0:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,9:0-17:0
m8O_40RlYTs1rk_AOnLjFA,Taylor's Cafe,6144 Ridge Ave,19128,4.0,165,"American (New), Breakfast & Brunch, Sandwiches, Restaurants",8:0-15:30,8:0-15:30,8:0-15:30,8:0-15:30,8:0-15:30,8:0-15:30,8:0-15:30
gIyxaT9tvxMUZDH9AlmIYw,Bell's Market,8330 Bustleton Ave,19152,4.0,93,"Grocery, Food, Delis, Russian, Restaurants",8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-18:0
W4aXtdp4MVjXLWIG7aGsUQ,Stateside Vodka Bar,1700 North Hancock St,19122,4.5,79,"Venues & Event Spaces, Cocktail Bars, Event Planning & Services, Food, Distilleries, Bars, Nightlife",0:0-0:0,9:0-17:0,9:0-17:0,9:0-17:0,17:0-19:0,12:0-16:0,closed
eX1y-liKYdbpX0urIWMiTw,Ernie's Original Pizza,1618 Cottman Ave,19111,3.5,55,"Restaurants, Pizza",10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-0:0,10:0-0:0,12:0-0:0
kfpwO_cdVQdTh2_oMDZ51Q,American Sardine Bar,1800 Federal St,19146,4.0,359,"Restaurants, Bars, Nightlife, American (New)",closed,closed,16:0-22:0,16:0-22:0,14:0-22:0,12:0-22:0,12:0-22:0
K0Mb7ebSa4DRUpEmfDZVuw,Luhv Vegan Deli,51 N 12th St,19107,4.5,107,"Restaurants, Vegan, Burgers, Delis, Sandwiches",8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0
tmYDjisEHdbgngUwL_KuyA,Dunkin',1100 S Columbus Blvd,19147,3.5,33,"Food, Coffee & Tea, Donuts, Bagels",4:0-22:0,4:0-22:0,4:0-22:0,4:0-22:0,4:0-22:0,4:0-22:0,4:0-22:0
YS18M5ox3x0tK6uulfydrw,ZIG ZAG BBQ,2111 E York St,19125,4.5,24,"Restaurants, Barbeque",closed,closed,15:30-20:0,15:30-20:0,15:30-20:0,12:0-20:0,12:0-18:0
Kt4NZ9IXvRCHI8qvV0h8qg,Peddler Coffee,2100 Spring St,19103,4.5,144,"Food, Coffee & Tea, Coffee Roasteries",8:0-14:0,8:0-14:0,8:0-14:0,8:0-14:0,8:0-14:0,8:0-16:0,8:0-14:0
BxfvdHqETU8jWYUjx5OL2A,Shake Shack,2000 Sansom St,19103,3.5,777,"Food, Hot Dogs, Burgers, Ice Cream & Frozen Yogurt, Fast Food, American (Traditional), Restaurants",0:0-0:0,11:0-21:0,11:0-21:0,11:0-20:0,11:0-22:0,11:0-22:0,11:0-22:0
zz3E7kmJI2r2JseE6LAnrw,Hung Vuong Super Market,1122 Washington Ave,19147,3.5,99,"Food, Grocery, International Grocery",8:0-21:30,8:0-21:30,8:0-21:30,8:0-21:30,8:0-21:30,8:0-21:30,8:0-21:30
MrB-sRpmzD90ir3CMRlUUw,Asian Fusion,1739 E Passyunk Ave,19148,5.0,22,"Restaurants, Asian Fusion",closed,11:0-22:30,11:0-22:30,11:0-22:30,11:0-23:30,11:0-23:30,12:0-22:30
bLJP0fVgscuUQy0hE_CRXA,Xiandu Thai,1119 Walnut St,19107,4.0,631,"Restaurants, Thai, Bars, Nightlife",11:30-22:30,11:30-22:30,11:30-22:30,11:30-22:30,11:30-23:30,11:30-23:30,11:30-22:30
CLw-I3X3X8l1V80jxPv3AA,One Pound Cheesesteaks,2661 Kensington Ave,19125,3.5,51,"American (New), Restaurants, Cheesesteaks, Sandwiches",11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-2:0,11:0-2:0,11:0-23:0
d4QFJfL5q4nguXfWJUphZg,Palm Tree Gourmet,901 S 2nd St,19147,5.0,44,"Restaurants, Vegetarian, Grocery, Specialty Food, Sandwiches, Food",7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,8:0-21:0,9:0-19:0
avB60OOVc_YOyfbz2AqL_g,Cafe Michelangelo,11901 Bustleton Ave,19116,3.5,127,"Restaurants, Italian",11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0
BDiY_LD44UO3vplJ6L9fhw,Parkside Beef & Ale,1433 Arch St,19102,3.0,34,"Food, Bars, Nightlife, American (Traditional), Beer Bar, Restaurants, Dive Bars, Beer, Wine & Spirits",0:0-0:0,11:30-1:0,11:30-1:0,11:30-1:0,11:30-2:0,17:0-2:0,17:0-1:0
oLi0Av7zJycNUVfXTRe8NQ,Gigi & Big R,5943 Haverford Ave,19151,3.0,22,"Food, Restaurants, Specialty Food, Food Trucks, American (Traditional), Soul Food, Caribbean",11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0
iiXZBcgyd0cfvZLoeYmpVA,Mallu Cafe & Catering,10181 Verree Rd,19116,3.5,38,"Indian, Restaurants",closed,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-20:0
M3dnIWQlYUSDH5D8f27L8g,Mr Hook Fish & Chicken,206 S 52nd St,19139,3.0,23,"Restaurants, Seafood",,,,,,,
XU3Fe8I8dD3FaOmzAQXLnQ,Spread Bagelry,262 S 20th St,19103,3.5,579,"Breakfast & Brunch, Sandwiches, Food, Restaurants, Bagels",7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0
fyxmwXdg9fJ13TpuF-KSbQ,Reef Restaurant & Lounge,605 S 3rd St,19147,3.0,187,"Bars, Lounges, Caribbean, Restaurants, American (Traditional), Nightlife",0:0-0:0,16:0-22:0,16:0-22:0,16:0-22:0,16:0-23:0,15:0-23:0,15:0-22:0
JKR09pJneafnwpUg0FNEzw,Hilton Garden Inn Philadelphia Center City,1100 Arch St,19107,3.0,237,"Hotels & Travel, Bars, American (Traditional), Nightlife, Lounges, Hotels, Event Planning & Services, Restaurants, Venues & Event Spaces",0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
1N7RWvz2c_e640PsvnSc0A,Taco Riendo,1301 N 5th St,19122,4.0,309,"Restaurants, Mexican",0:0-0:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,closed
nqGjZMGQ7ypfxn2KmyBW0g,Corner Bakery,"1701 Market St, Fl 1, 6 Penn Ctr, Fl 1, 6 Penn Ctr",19103,3.0,149,"Bagels, Coffee & Tea, Breakfast & Brunch, Fast Food, Restaurants, American (New), Sandwiches, Bakeries, Food, Desserts",0:0-0:0,7:30-15:0,7:30-14:0,7:30-15:0,7:30-15:0,8:0-14:0,8:0-14:0
gKS0fS91JQOOTICdc2ZvFw,Benny the Bum's,9991 Bustleton Ave,19115,3.5,162,"American (Traditional), Restaurants, Seafood",11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,16:0-2:0,15:0-2:0
I8DHKbMYQDkWyxGMmULlTQ,Real Food Eatery,1700 Market St,19103,4.5,25,"Gluten-Free, Breakfast & Brunch, American (Traditional), Restaurants",7:30-19:0,7:30-19:0,7:30-19:0,7:30-19:0,7:30-19:0,closed,closed
NMrjPhdqWBn1vRvaNg5GRg,Overbrook Pizza Shop,2099 N 63rd St,19151,4.0,83,"Pizza, Restaurants",9:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-22:0
jIzN5atQRz9OIeYO-Lx4mw,Over Easy Breakfast Club,2302 E Norris St,19125,4.0,89,"Breakfast & Brunch, Restaurants",closed,closed,closed,closed,8:0-15:0,8:0-15:0,8:0-15:0
eXKblEHP3YJYU1Awz08hVw,Tacos Don Memo,270 S 38th St,19104,4.5,200,"Food Trucks, Specialty Food, Food, Restaurants, Ethnic Food, Mexican",11:0-16:0,11:0-16:0,11:0-16:0,11:0-16:0,11:0-16:0,closed,closed
Ux1CCrhp7mqBJG5ZdmK0EA,Cosimos Pizza Cafe,8624 Germantown Ave,19118,3.0,68,"Restaurants, Pizza",11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-21:0
TozkPEh-xhts3qfVeRFeRg,Bad Brother,726 N 24th St,19130,5.0,92,"Beer Bar, Nightlife, Restaurants, American (Traditional), Burgers, Bars, American (New)",closed,closed,17:0-0:0,17:0-0:0,17:0-2:0,17:0-2:0,17:0-0:0
lpDOqBhkJlxACzKQGAj_uA,Whole Foods Market,929 South St,19147,3.5,279,"Health Markets, Specialty Food, Grocery, Organic Stores, Food",0:0-0:0,7:0-23:45,7:0-23:45,7:0-17:0,7:0-21:0,9:0-20:0,7:0-21:0
TJaImyntBu0ebKugcyj6eQ,Jezabel's,206-208 S 45th St,19104,3.5,129,"Coffee & Tea, Restaurants, Local Flavor, Cafes, Latin American, Ethnic Food, Spanish, Food, Specialty Food",0:0-0:0,closed,closed,9:0-16:0,9:0-16:0,9:0-16:0,9:0-16:0
ZPFdJgzPjEUM6BoFfoV-ZA,McNally's Tavern,8634 Germantown Ave,19118,4.5,240,"Nightlife, Sandwiches, Restaurants, Bars, American (Traditional), Pubs, Food, Cheesesteaks, Beer, Wine & Spirits",11:0-21:0,closed,11:0-21:0,11:0-21:0,11:0-22:0,11:0-16:0,11:0-20:0
HddE1bPVuTas6hACmHVcUQ,CVS Pharmacy,1826 Chestnut St,19103,3.0,71,"Shopping, Convenience Stores, Pharmacy, Health & Medical, Drugstores, Food",7:0-0:0,7:0-0:0,7:0-0:0,7:0-0:0,7:0-0:0,7:0-0:0,7:0-0:0
fDzEUces1P-phJMdEngLOw,PBR Philly,1100 Pattison Ave,19148,3.0,42,"Food, American (New), Beer Bar, Bars, Tex-Mex, Nightlife, Restaurants",16:0-2:0,16:0-2:0,16:0-2:0,16:0-2:0,16:0-2:0,16:0-2:0,16:0-2:0
WG23hgY8Ld9yaC2clgfD_g,Ekta Indian Cuisine,106 S 40th St,19104,3.5,94,"Indian, Buffets, Event Planning & Services, Restaurants, Venues & Event Spaces",11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-22:0
fIlR_iCy3m10_UYt6lJjHQ,Sumo Sushi,401 S 13th St,19147,3.5,279,"Restaurants, Sushi Bars",12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0
0ijmmbTvd8fcLclFVdpIsQ,Bodega Bar,1223 Walnut St,19107,3.5,65,"Restaurants, Cuban, Nightlife, Cocktail Bars, Latin American, Bars",closed,17:0-23:0,17:0-23:0,17:0-23:0,12:0-2:0,12:0-2:0,15:0-23:0
aWy4lYji5BOdQk473z_eXg,Union Tap House,4801 Umbria St,19127,4.5,98,"Chicken Wings, Sandwiches, Beer, Wine & Spirits, Food, Wraps, Nightlife, Beer Bar, Pubs, Burgers, Bars, Restaurants",16:0-2:0,16:0-2:0,16:0-2:0,16:0-2:0,16:0-2:0,11:0-2:0,11:0-2:0
USleU89txaknVADlMhUtnQ,SquareBurger,200 N 6th St,19106,3.0,118,"Burgers, American (Traditional), Restaurants",10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0
